artwork_id,title,category,medium,date,height_cm,width_cm,image_url_template,collecting_institution,image_url_normalized
515b1b4438ad2dfc77000c8d,"Charles-Paris d'Orléans-Longueville, Comte de Saint-Pol",Print,Engraving,1660,,,https://d32dm0rphc51dk.cloudfront.net/eja1MI3UCppNvT4jhVp3_w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/eja1MI3UCppNvT4jhVp3_w/normalized.jpg
515b1bad9562c8fee2000d0f,"Large Pendant, Victory Flanked by Two Herms at Centre",Print,Engraving,1596,,,https://d32dm0rphc51dk.cloudfront.net/CuSqhUGoCCPzpMRhYMRxpQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/CuSqhUGoCCPzpMRhYMRxpQ/normalized.jpg
515b1bc105635113a5000fed,Vomiting Peasant,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/I57Fw4FloFfzlB_BP0zU3g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/I57Fw4FloFfzlB_BP0zU3g/normalized.jpg
515b1c0c38ad2dfc77000cf9,Saint Jerome in a Courtyard,Print,Engraving,ca. 1512/1515,,,https://d32dm0rphc51dk.cloudfront.net/pEEfrie74PHRgxIPPWz_jg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/pEEfrie74PHRgxIPPWz_jg/normalized.jpg
515b1c549562c8fee2000d8c,Saint Thomas,Print,Engraving,1514,,,https://d32dm0rphc51dk.cloudfront.net/udCrGN5dVdhIVGOoizsltw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/udCrGN5dVdhIVGOoizsltw/normalized.jpg
515b1cb99562c86fb8000e30,Arabesque Designs,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/DDiZnpB3pzThVNm6UwyOeg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/DDiZnpB3pzThVNm6UwyOeg/normalized.jpg
515b1ce338ad2dfc77000d4a,Saint John,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/Df0IvFSPUIltzFzikLt5_g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Df0IvFSPUIltzFzikLt5_g/normalized.jpg
515b1d419562c8fee2000e08,La tricoteuse endormie,Print,Engraving,1765,,,https://d32dm0rphc51dk.cloudfront.net/LK-EJ-oMhgACvCoaEganow/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LK-EJ-oMhgACvCoaEganow/normalized.jpg
515b1d669562c8fee2000e1b,Saint Christopher on Horseback,Print,Engraving,ca. 1490,,,https://d32dm0rphc51dk.cloudfront.net/O9Sd3crkhIJMv0Vf-mBUBQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/O9Sd3crkhIJMv0Vf-mBUBQ/normalized.jpg
515b1dd0056351dc33001041,"Sir George Calvert, Lord Baltimore",Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/LmrpJQd2KnyKnRLmr5ofIQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LmrpJQd2KnyKnRLmr5ofIQ/normalized.jpg
515b1de89562c86fb8000e99,Country Fair,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/-9zzZY1NSCrvC_DsvaAs9Q/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-9zzZY1NSCrvC_DsvaAs9Q/normalized.jpg
515b1e2638ad2dfc77000e0f,The Flagellation,Print,Engraving,1512,,,https://d32dm0rphc51dk.cloudfront.net/t-alwQrNBroRUb-7dyaHuw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/t-alwQrNBroRUb-7dyaHuw/normalized.jpg
515b1e5b9562c8fee2000eb9,"Louis, Duke of Burgundy",Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/ClhhHMW1fcjzWhyCT5-lBg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ClhhHMW1fcjzWhyCT5-lBg/normalized.jpg
515b1e8938ad2d78ca000d8c,Triumphal Procession of Children,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/WHCoVhGS0e5bRn3kybyCVw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/WHCoVhGS0e5bRn3kybyCVw/normalized.jpg
515b1e9705635113a500117b,The Birth of the Virgin,Print,Engraving,ca. 1490/1500,,,https://d32dm0rphc51dk.cloudfront.net/GBevBgPstylnEmbRaB3jQw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/GBevBgPstylnEmbRaB3jQw/normalized.jpg
515b1ecf05635113a50011a1,Sanctus Simeon,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/RMxhjhDTWYwbSpH1G4Uj8w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/RMxhjhDTWYwbSpH1G4Uj8w/normalized.jpg
515b1eff223afae9a5000d9b,Two Naked Children Supporting a Blank Shield,Print,Engraving,ca. 1519,,,https://d32dm0rphc51dk.cloudfront.net/GKnwE5CEJVkl2Gw8dUweeA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/GKnwE5CEJVkl2Gw8dUweeA/normalized.jpg
515b1f51223afa7c740009ea,Saint George and the Dragon,Print,Engraving,ca. 1470/1475,,,https://d32dm0rphc51dk.cloudfront.net/LQM_eG9RtEn1YoVKfMReNQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LQM_eG9RtEn1YoVKfMReNQ/normalized.jpg
515b1f69056351dc33001127,The Triumph of Time,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/SoySAFZMGhaW8k9nZwFrQQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/SoySAFZMGhaW8k9nZwFrQQ/normalized.jpg
515b1f799562c86fb8000f7a,The Resurrection,Print,Engraving,1512,,,https://d32dm0rphc51dk.cloudfront.net/y18yQLU_tNwszanf6sNVOA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/y18yQLU_tNwszanf6sNVOA/normalized.jpg
515b1fae9562c86fb8000fa7,Jacques de la Faille,Print,Engraving,probably 1589,,,https://d32dm0rphc51dk.cloudfront.net/pXnxGAqJbVT3cJ8eFjWCXQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/pXnxGAqJbVT3cJ8eFjWCXQ/normalized.jpg
515b1fe938ad2dfc77000ec2,"Louis de Bourbon-Vendome, Duc de Mercoeur",Print,Engraving,1649,,,https://d32dm0rphc51dk.cloudfront.net/sz5L8gHJ7dhBeUz_30xwew/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/sz5L8gHJ7dhBeUz_30xwew/normalized.jpg
515b202838ad2d78ca000e3b,The Virgin and Child with the Parrot,Print,Engraving,1549,,,https://d32dm0rphc51dk.cloudfront.net/f-9VohOULowaH6TZ8CLzkA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/f-9VohOULowaH6TZ8CLzkA/normalized.jpg
515b202b223afae9a5000e3e,And They were All Filled with the Holy Ghost,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/Q5Z_IEkChoZXe4NplzNRhQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Q5Z_IEkChoZXe4NplzNRhQ/normalized.jpg
515b204a223afae9a5000e45,Armed Three-Master with Daedalus and Icarus in the Sky,Print,Engraving,1565,,,https://d32dm0rphc51dk.cloudfront.net/ALaVMmedMmWztW1f2WdA4A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ALaVMmedMmWztW1f2WdA4A/normalized.jpg
515b205238ad2dfc77000eee,Judith Seated on the Body of Holofernes,Print,Engraving,1525,,,https://d32dm0rphc51dk.cloudfront.net/rN6sZiyRxDLTZjKrDTTm8w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/rN6sZiyRxDLTZjKrDTTm8w/normalized.jpg
515b209805635113a5001286,Saint George Standing,Print,Engraving,1533,,,https://d32dm0rphc51dk.cloudfront.net/9imWRVjNc0Y5kiAA7TpqyQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/9imWRVjNc0Y5kiAA7TpqyQ/normalized.jpg
515b209838ad2dfc77000f0c,Parnassus,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/WlnSJCenmcY8DpXnC5A1kA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/WlnSJCenmcY8DpXnC5A1kA/normalized.jpg
515b213e9562c86fb8001050,Little Fortune,Print,Engraving,ca. 1496,,,https://d32dm0rphc51dk.cloudfront.net/z2SaNWGcTjkgNjVS_hTHVw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/z2SaNWGcTjkgNjVS_hTHVw/normalized.jpg
515b215f056351dc3300126f,Saint Bruno,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/P0Kwl_NCQGz6_6LTKA8AgQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/P0Kwl_NCQGz6_6LTKA8AgQ/normalized.jpg
515b216b223afa7c74000b11,July and August,Print,Engraving,1546,,,https://d32dm0rphc51dk.cloudfront.net/c0iDxoc-rta_mt_zdyB32A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/c0iDxoc-rta_mt_zdyB32A/normalized.jpg
515b217538ad2dfc77000fa9,Saint Jerome,Print,Engraving,ca. 1510,,,https://d32dm0rphc51dk.cloudfront.net/J1Mnr5NbgTQv9fJ6Y_nHiQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/J1Mnr5NbgTQv9fJ6Y_nHiQ/normalized.jpg
515b21a6223afa7c74000b30,Joseph Escaping Potiphar's Wife,Print,Engraving,1512,,,https://d32dm0rphc51dk.cloudfront.net/zWBEsegHzK3OsY9fp1BhBg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/zWBEsegHzK3OsY9fp1BhBg/normalized.jpg
515b22519562c8fee200106b,Saint Basil Celebrating the Mass,Print,Engraving,1608/1611,,,https://d32dm0rphc51dk.cloudfront.net/kAZH4ssEJ_6ARn3H22sdkw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/kAZH4ssEJ_6ARn3H22sdkw/normalized.jpg
515b22bf38ad2dfc77001032,Frederick the Wise and John the Constant of Saxony,Print,Engraving,1509,,,https://d32dm0rphc51dk.cloudfront.net/rWOsPQBFcH2LttjGUMeCFw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/rWOsPQBFcH2LttjGUMeCFw/normalized.jpg
515b22d59562c86fb8001141,Louis-Phelypeaux de La Vrilliere,Print,Engraving,1662,,,https://d32dm0rphc51dk.cloudfront.net/JMGqxKO-w1oBHEV1qMqYgA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/JMGqxKO-w1oBHEV1qMqYgA/normalized.jpg
515b22f2223afae9a5000fc5,Saint John the Baptist in the Desert,Print,Engraving,1513,,,https://d32dm0rphc51dk.cloudfront.net/KOyVjdfOzzAyFqgYVdsAcA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/KOyVjdfOzzAyFqgYVdsAcA/normalized.jpg
515b230a05635113a50013f5,Christ,Print,Engraving,probably 1589,,,https://d32dm0rphc51dk.cloudfront.net/LGz9WvIyMOIt_1SRLRtOzg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/LGz9WvIyMOIt_1SRLRtOzg/normalized.jpg
515b230c05635113a50013fc,La Majeste Royale,Print,Engraving,probably 1548,,,https://d32dm0rphc51dk.cloudfront.net/BS9pgYDKHo03fp7SjGaB-g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/BS9pgYDKHo03fp7SjGaB-g/normalized.jpg
515b234e9562c8fee20010f3,L'accord du mariage,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/soJEIgnT2JDGExiskut8Qg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/soJEIgnT2JDGExiskut8Qg/normalized.jpg
515b23b4056351dc33001387,"Mater Dolorosa Kneeling, Supported by Two Angels",Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/-H5MXKLGqkStnBPnVXoGcg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-H5MXKLGqkStnBPnVXoGcg/normalized.jpg
515b23b638ad2d78ca001059,A Gothic Monstrance,Print,Engraving,ca. 1480,,,https://d32dm0rphc51dk.cloudfront.net/-OlpZaX0-48UnOWYOCIFug/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-OlpZaX0-48UnOWYOCIFug/normalized.jpg
515b23f59562c8fee2001150,The Annunciation,Print,Engraving,ca. 1480/1490,,,https://d32dm0rphc51dk.cloudfront.net/RZzjIDV8NsMDut6KcrrJBA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/RZzjIDV8NsMDut6KcrrJBA/normalized.jpg
515b242a9562c8fee200116e,"Jean Delpach, Marquis de Mereville",Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/DkF7PDS2sXGUzLJ38bidig/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/DkF7PDS2sXGUzLJ38bidig/normalized.jpg
515b2458223afaab8f000017,King Henry VII,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/cMeaoNOyxw9-WA10j5v15A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/cMeaoNOyxw9-WA10j5v15A/normalized.jpg
515b247938ad2d25a700006d,Jean de Montpezat de Carbon,Print,Engraving,1673,,,https://d32dm0rphc51dk.cloudfront.net/kEfC6pmrFark5SA_dArViQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/kEfC6pmrFark5SA_dArViQ/normalized.jpg
515b24be223afaab8f00006f,Vulcan,Print,Engraving,probably 1592,,,https://d32dm0rphc51dk.cloudfront.net/_W6vt0LaeUK48cPmcoQQPQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/_W6vt0LaeUK48cPmcoQQPQ/normalized.jpg
515b24d538ad2d25a70000b0,The Hiring of the Troops,Print,Engraving,ca. 1614,,,https://d32dm0rphc51dk.cloudfront.net/4FPN7lI2BNv3a45K-ppemw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/4FPN7lI2BNv3a45K-ppemw/normalized.jpg
515b24da38ad2d3bc500008b,Mucius Scaevola,Print,Engraving,ca. 1520/1530,,,https://d32dm0rphc51dk.cloudfront.net/6xja-J5ikia39pW5KQSsEg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/6xja-J5ikia39pW5KQSsEg/normalized.jpg
515b25219562c8fee2001204,Fortitudo,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/2Ppu7MQDGUwOpdjtfN_4FA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/2Ppu7MQDGUwOpdjtfN_4FA/normalized.jpg
515b255e9562c86fb80012c4,The Massacre of the Innocents,Print,Engraving,probably c. 1576/1580,,,https://d32dm0rphc51dk.cloudfront.net/3Wb9N5SsSa6n7XNq66T5xA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/3Wb9N5SsSa6n7XNq66T5xA/normalized.jpg
515b259838ad2d25a700010c,Ornament with the Tree of Jesse,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/_lKIiaSVVUJLjJSgqL8Qvg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/_lKIiaSVVUJLjJSgqL8Qvg/normalized.jpg
515b25ac38ad2d3bc50000d1,Saints Peter and Paul,Print,Engraving,1608/1611,,,https://d32dm0rphc51dk.cloudfront.net/4xrOh0GUKgRS8NYxj2z4tQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/4xrOh0GUKgRS8NYxj2z4tQ/normalized.jpg
515b25d39562c86fb8001309,"Shield with Stag, Held by Wild Man",Print,Engraving,ca. 1480/1490,,,https://d32dm0rphc51dk.cloudfront.net/-mRo25KsN7uVoQKAtOLWdg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/-mRo25KsN7uVoQKAtOLWdg/normalized.jpg
515b25da9562c86fb8001310,Three Buckles of Girdles Side by Side,Print,Engraving,1536,,,https://d32dm0rphc51dk.cloudfront.net/20o58bFQz0WOMkQGjeIZzQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/20o58bFQz0WOMkQGjeIZzQ/normalized.jpg
515b261b38ad2d3bc5000113,Piercing of Christ's Side,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/p5pipXnv5WhUMJSbOEz8wQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/p5pipXnv5WhUMJSbOEz8wQ/normalized.jpg
515b26619562c8fee2001298,Dom Jean Gregoire Tarrisse,Print,Engraving,1648,,,https://d32dm0rphc51dk.cloudfront.net/hnuFf123J3ghJl7s_cDT2Q/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/hnuFf123J3ghJl7s_cDT2Q/normalized.jpg
515b26e99562c8fee20012fa,"Jules, Duc d'Enghien",Print,Engraving,1661,,,https://d32dm0rphc51dk.cloudfront.net/knm6i5qz8knxs04hIr_atw/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/knm6i5qz8knxs04hIr_atw/normalized.jpg
515b270a05635113a5001609,The Triumph of Joseph,Print,Engraving,1559,,,https://d32dm0rphc51dk.cloudfront.net/ztJtLSB7ywBjNNOMJXH33w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ztJtLSB7ywBjNNOMJXH33w/normalized.jpg
515b2720223afae9a50011bf,Lot and His Daughters,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/GmmgqDPfPB4fD0pF4B58dA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/GmmgqDPfPB4fD0pF4B58dA/normalized.jpg
515b2746056351dc3300156f,Orlando in a Fury Tearing up Trees,Print,Engraving,1783,,,https://d32dm0rphc51dk.cloudfront.net/RWe9uyCQNSJXxgLgjgkKeg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/RWe9uyCQNSJXxgLgjgkKeg/normalized.jpg
515b275138ad2d3bc500018e,"Louis-Marie, Queen of Poland",Print,Engraving,1653,,,https://d32dm0rphc51dk.cloudfront.net/xGZTgy-vwWBawAznlVf2ww/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/xGZTgy-vwWBawAznlVf2ww/normalized.jpg
515b2776056351dc3300158b,Sir Thomas Isham,Print,Engraving,1676,,,https://d32dm0rphc51dk.cloudfront.net/PEbm2WZoeprx5s6vCHlj7A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/PEbm2WZoeprx5s6vCHlj7A/normalized.jpg
515b27ea05635113a5001687,Death of the Virgin,Print,Engraving,ca. 1470/1475,,,https://d32dm0rphc51dk.cloudfront.net/lNFkahlneEHnT3SM4Skn0A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/lNFkahlneEHnT3SM4Skn0A/normalized.jpg
515b27fd223afae9a5001262,The Shepherd and the Old Warrior,Print,Engraving,1517,,,https://d32dm0rphc51dk.cloudfront.net/H89R5HP4VsjViIsS6UuJrA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/H89R5HP4VsjViIsS6UuJrA/normalized.jpg
515b2805223afae9a5001269,Head of a Woman,Print,Engraving,1542,,,https://d32dm0rphc51dk.cloudfront.net/AhSpw3fRcyByiWg5BOhz3g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/AhSpw3fRcyByiWg5BOhz3g/normalized.jpg
515b2824056351dc330015dd,The Betrayal of Christ,Print,Engraving,ca. 1485,,,https://d32dm0rphc51dk.cloudfront.net/0aVK6XyAqtxAM2-gqAb48A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/0aVK6XyAqtxAM2-gqAb48A/normalized.jpg
515b295538ad2d25a70002a7,The Entry into Jerusalem,Print,Engraving,probably c. 1576/1580,,,https://d32dm0rphc51dk.cloudfront.net/2JlifM9TeCSOUVlVudT6HA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/2JlifM9TeCSOUVlVudT6HA/normalized.jpg
515b296338ad2d25a70002ae,Charles-Maurice Le Tellier,Print,Engraving,1670,,,https://d32dm0rphc51dk.cloudfront.net/tSJ3sB5ZPddcmcSmNvoCAA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/tSJ3sB5ZPddcmcSmNvoCAA/normalized.jpg
515b2974223afa9b3e00008b,Lust,Print,Engraving,published 1558,,,https://d32dm0rphc51dk.cloudfront.net/TqQ81sxOuDV-J9vP0B6Y_g/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/TqQ81sxOuDV-J9vP0B6Y_g/normalized.jpg
515b2a3d9562c86fb8001568,The Brazen Bull of Phalarus,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/D4XXcKK63tsT6ZWNanvGpQ/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/D4XXcKK63tsT6ZWNanvGpQ/normalized.jpg
515b2ad39562c8fee2001522,"Jean-Frederic, Duc de Brunswick-Lunebourg (Hanover)",Print,Engraving,1674,,,https://d32dm0rphc51dk.cloudfront.net/MJ3I-hW0EGg7Mqe2jFrIzg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/MJ3I-hW0EGg7Mqe2jFrIzg/normalized.jpg
515b2b1605635113a5001831,Brooch with Tablestones and Winged Griffins Above and at Bottom,Print,Engraving,1596,,,https://d32dm0rphc51dk.cloudfront.net/ye_OkEOvoYc3KjUs5T0G2w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/ye_OkEOvoYc3KjUs5T0G2w/normalized.jpg
515b2b33223afa9b3e00016d,Protector Noster Aspice ...,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/aHyD6qqpWnPOIXV6FlMXDA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/aHyD6qqpWnPOIXV6FlMXDA/normalized.jpg
515b2ba138ad2d25a70003ed,Adam and Eve,Print,Engraving,1504,,,https://d32dm0rphc51dk.cloudfront.net/R8esIi8eYinvjqB2PzLE-w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/R8esIi8eYinvjqB2PzLE-w/normalized.jpg
515b2be338ad2d25a7000409,The Temptation of Christ,Print,Engraving,probably c. 1576/1580,,,https://d32dm0rphc51dk.cloudfront.net/yddRsYzve6LFqO4ZX3jvEg/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/yddRsYzve6LFqO4ZX3jvEg/normalized.jpg
515b2c85056351dc33001787,Sanctus Jacobus Major,Print,Engraving,,,,https://d32dm0rphc51dk.cloudfront.net/pu6Fb9cVusrM-fesME9-5A/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/pu6Fb9cVusrM-fesME9-5A/normalized.jpg
515b2cd838ad2dfb2f0001c5,Massacre of the Innocents,Print,Engraving,ca. 1490/1500,,,https://d32dm0rphc51dk.cloudfront.net/56mWazrxMzV7XgNZdowcug/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/56mWazrxMzV7XgNZdowcug/normalized.jpg
515b2ce5056351dc330017b3,Guillaume de Lamoignon,Print,Engraving,1659,,,https://d32dm0rphc51dk.cloudfront.net/Mr638cOmBA-IWLR1FAh41w/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/Mr638cOmBA-IWLR1FAh41w/normalized.jpg
515b2d1505635113a500192d,Saint Jerome in His Study,Print,Engraving,1514,,,https://d32dm0rphc51dk.cloudfront.net/pTgAV9ryeaDyTwAaFP_hxA/{image_version}.jpg,"National Gallery of Art, Washington D.C.",https://d32dm0rphc51dk.cloudfront.net/pTgAV9ryeaDyTwAaFP_hxA/normalized.jpg
